,Username,Date,Likes,Content,retweets,replies,id,url,place,hashtags,media,keyword,followers,Tweet
309,CultsKing,2022-09-02 02:34:43+00:00,2.0,,1.0,0.0,1.5655286171776082e+18,https://twitter.com/CultsKing/status/1565528617177608193,,"['PawanKalyan', 'Jalsa4KCelebrations', 'HBDJanasenaniPawanKalyan', 'MyJANASENA_MyContribution']","[Photo(previewUrl='https://pbs.twimg.com/media/Fbnf-hKUsAA4g0c?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fbnf-hKUsAA4g0c?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Fbnf-viUsAAKZu7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fbnf-viUsAAKZu7?format=jpg&name=large')]",myjanasena_mycontribution,308.0,"Happy bday anna @PawanKalyan 
Please donate as much as u can
#PawanKalyan #Jalsa4KCelebrations 
#HBDJanasenaniPawanKalyan 
#MyJANASENA_MyContribution https://t.co/4cxw30syBS"
310,akhilkumarjsp,2022-09-02 02:31:41+00:00,4.0,,3.0,0.0,1.5655278551358505e+18,https://twitter.com/akhilkumarjsp/status/1565527855135850496,,['MyJANASENA_MyContribution'],"[Photo(previewUrl='https://pbs.twimg.com/media/FbnfR20aMAAGHHz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbnfR20aMAAGHHz?format=jpg&name=large')]",myjanasena_mycontribution,94.0,"To the man who inspired me a lot 
To the Man whom I ADMIRE
To the Man who is my strength 
To the Man who has come to change politics 
Wishing a very happy birthday annaya @PawanKalyan ❤️
#MyJANASENA_MyContribution

""నా సేన కోసం... నా వంతు"" - ప్రజలకు అండగా ఉండే జనసేన కోసం.. https://t.co/cEfwYiIuNf"
311,secularsatan,2022-09-02 02:29:28+00:00,0.0,,0.0,0.0,1.5655272969910436e+18,https://twitter.com/secularsatan/status/1565527296991043584,,['MyJANASENA_MyContribution'],,myjanasena_mycontribution,169.0,@Anjiundapalli1 @JanaSenaParty @PawanKalyan #MyJANASENA_MyContribution
312,secularsatan,2022-09-02 02:28:49+00:00,1.0,,0.0,0.0,1.5655271345960837e+18,https://twitter.com/secularsatan/status/1565527134596083712,,['MyJANASENA_MyContribution'],,myjanasena_mycontribution,169.0,@SingamN @PawanKalyan @JanaSenaParty #MyJANASENA_MyContribution
313,secularsatan,2022-09-02 02:27:12+00:00,0.0,,0.0,0.0,1.5655267273585254e+18,https://twitter.com/secularsatan/status/1565526727358525443,,['MyJANASENA_MyContribution'],,myjanasena_mycontribution,169.0,@pepparsalt9 @PawanKalyan #MyJANASENA_MyContribution
314,secularsatan,2022-09-02 02:26:36+00:00,1.0,,0.0,0.0,1.56552657604062e+18,https://twitter.com/secularsatan/status/1565526576040620032,,['MyJANASENA_MyContribution'],,myjanasena_mycontribution,169.0,@phanideva9 @PawanKalyan #MyJANASENA_MyContribution
315,secularsatan,2022-09-02 02:26:13+00:00,0.0,,0.0,0.0,1.5655264804439368e+18,https://twitter.com/secularsatan/status/1565526480443936768,,['MyJANASENA_MyContribution'],,myjanasena_mycontribution,169.0,@Pandu1266 #MyJANASENA_MyContribution
316,Cg46456737,2022-09-02 02:22:29+00:00,6.0,,2.0,0.0,1.565525540123005e+18,https://twitter.com/Cg46456737/status/1565525540123004929,,"['JanaSenaniBirthdayFest2022', 'HappyBirthdaypowerstar', 'MyJANASENA_MyContribution', 'Pawanakalyan', 'HHVMGlimpseOn2ndSep', 'HHVM', 'HappyBirthdayPSPK', 'HappyBirthdayJanasenani']","[Photo(previewUrl='https://pbs.twimg.com/media/FbndLUSaIAArdhm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbndLUSaIAArdhm?format=jpg&name=large')]",myjanasena_mycontribution,76.0,"Na janasena na responsibility 😘
#JanaSenaniBirthdayFest2022 
#HappyBirthdaypowerstar 
#MyJANASENA_MyContribution 
#Pawanakalyan 
#HHVMGlimpseOn2ndSep 
#HHVM 
#HappyBirthdayPSPK 
#HappyBirthdayJanasenani https://t.co/URgXCBHM96"
317,swamy_madduri,2022-09-02 02:21:40+00:00,1.0,,0.0,0.0,1.5655253361627136e+18,https://twitter.com/swamy_madduri/status/1565525336162713600,,['MyJANASENA_MyContribution'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fbnc_XTaAAAcoUY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fbnc_XTaAAAcoUY?format=jpg&name=large')]",myjanasena_mycontribution,113.0,#MyJANASENA_MyContribution @PawanKalyan @JanaSenaParty https://t.co/vEYypIiYCn
318,pulisivasankar4,2022-09-02 01:44:49+00:00,1.0,,1.0,0.0,1.565516062694994e+18,https://twitter.com/pulisivasankar4/status/1565516062694993920,,"['HBDJanasenani', 'HBDJanaSenaniPawanKalyan', 'MyJANASENA_MyContribution']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1565515977567387648/pu/img/uWqQKsrGPFxcXsm7.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1565515977567387648/pu/vid/720x1280/zOXToONuUud1MYZQ.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1565515977567387648/pu/pl/-Gr-75r-MeWmDa8H.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1565515977567387648/pu/vid/320x568/WY3px9pKL42PZSLp.mp4?tag=12', bitrate=632000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1565515977567387648/pu/vid/480x852/e2qjqcUH2IPvIgRe.mp4?tag=12', bitrate=950000)], duration=42.432, views=41)]",myjanasena_mycontribution,12.0,"@PawanKalyan 
రాష్ట్రంలో నీతివంతమైన రాజకీయాల కోసం క్రౌడ్ ఫండింగ్

 7288040505 కి ఫాన్ పే, గూగుల్ పే, పేటీఎం ద్వారా జమచేసి మీ సాయం @PawanKalyan గారి జన్మదిన కానుకగా ఇవ్వండి..
#HBDJanasenani 
#HBDJanaSenaniPawanKalyan
#MyJANASENA_MyContribution https://t.co/gUBCpftafl"
319,Canada_Janasena,2022-09-02 01:34:54+00:00,4234.0,,2041.0,34.0,1.5655135643282678e+18,https://twitter.com/Canada_Janasena/status/1565513564328267778,,"['HBDJanaSenaniPawanKalyan', 'HappyBirthdayJanasenani', 'MyJANASENA_MyContribution']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1565507319340883970/pu/img/2SgKUe6rZPbiHmky.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1565507319340883970/pu/vid/480x270/nsiXcWCBFlBL-9r8.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1565507319340883970/pu/vid/1280x720/bRMGUBGsR_VgXcRD.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1565507319340883970/pu/pl/7ZhehQw3tZPkohUa.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1565507319340883970/pu/vid/640x360/00Rm4jfOm2AFBjGU.mp4?tag=12', bitrate=832000)], duration=131.84, views=34133)]",myjanasena_mycontribution,738.0,"Canada JSP team proudly announces a Huge Lumpsum of 11.1 Lakh (11,11,111 INR) towards Janasena.

We will continue to stand with Kalyan Garu till the last minute come what may be.
EC: @EstrellaDePoder

#HBDJanaSenaniPawanKalyan 
#HappyBirthdayJanasenani #MyJANASENA_MyContribution https://t.co/gSqcPNCEzq"
320,SaiKumarPasup11,2022-09-02 01:26:17+00:00,3.0,,1.0,0.0,1.565511396066218e+18,https://twitter.com/SaiKumarPasup11/status/1565511396066217984,,"['MyJANASENA_MyContribution', 'MyJANASENA_MyContribution', 'HBDKalyanBabai']","[Photo(previewUrl='https://pbs.twimg.com/media/FbnQT_LaIAAz6nR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbnQT_LaIAAz6nR?format=jpg&name=large')]",myjanasena_mycontribution,57.0,"#MyJANASENA_MyContribution
నా సేన కోసం.. నా వంతు.
#MyJANASENA_MyContribution
ప్రతి ఒక్కరూ డొనేట్ చెయ్యండి 
#HBDKalyanBabai https://t.co/OYU4CdJEDb"
321,SaiNaid19270966,2022-09-02 01:25:42+00:00,2.0,,0.0,0.0,1.5655112523022664e+18,https://twitter.com/SaiNaid19270966/status/1565511252302266368,,"['MyJANASENA_MyContribution', 'MyJANASENA_MyContribution', 'HBDKalyanBabai']","[Photo(previewUrl='https://pbs.twimg.com/media/FbnQLkHWQAEUoAM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbnQLkHWQAEUoAM?format=jpg&name=large')]",myjanasena_mycontribution,27.0,"#MyJANASENA_MyContribution
నా సేన కోసం.. నా వంతు.
#MyJANASENA_MyContribution
ప్రతి ఒక్కరూ డొనేట్ చెయ్యండి 
#HBDKalyanBabai https://t.co/peBU9d68Sh"
322,AdityaKansili,2022-09-02 01:24:42+00:00,1.0,,1.0,3.0,1.5655109971204137e+18,https://twitter.com/AdityaKansili/status/1565510997120413696,,"['MyJANASENA_MyContribution', 'HappyBirthdayJanasenani', 'HappyBirthdayPSPK', 'HappyBirthday', 'Pawanakalyan', 'PawanakalyanBday', 'HBDJanaSenaniPawanKalyan']","[Photo(previewUrl='https://pbs.twimg.com/media/FbnP8m0XoAIyIbc?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbnP8m0XoAIyIbc?format=jpg&name=large')]",myjanasena_mycontribution,501.0,"Wishing You A Happy Birthday @PawanKalyan Sir 🙏🏻🙏🏻
Accept A Little Gift From A Viratian 🙏🏻🙏🏻🙏🏻🙏🏻 Jai Hind 
#MyJANASENA_MyContribution #HappyBirthdayJanasenani #HappyBirthdayPSPK #HappyBirthday #Pawanakalyan #PawanakalyanBday 
#HBDJanaSenaniPawanKalyan https://t.co/Xwb0PI5tPc"
323,SaikumarPasupu5,2022-09-02 01:24:32+00:00,5.0,,0.0,0.0,1.5655109571029238e+18,https://twitter.com/SaikumarPasupu5/status/1565510957102923777,,"['MyJANASENA_MyContribution', 'MyJANASENA_MyContribution', 'HBDKalyanBabai']","[Photo(previewUrl='https://pbs.twimg.com/media/FbnP6VqXgAAOI2a?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbnP6VqXgAAOI2a?format=jpg&name=large')]",myjanasena_mycontribution,141.0,"#MyJANASENA_MyContribution
నా సేన కోసం.. నా వంతు.
#MyJANASENA_MyContribution
ప్రతి ఒక్కరూ డొనేట్ చెయ్యండి 
#HBDKalyanBabai https://t.co/Etndg2l6qo"
324,Naggraajuworld,2022-09-02 00:50:08+00:00,2.0,,0.0,0.0,1.5655023009403085e+18,https://twitter.com/Naggraajuworld/status/1565502300940308480,,"['HBDJanasenani', 'HBDJanaSenaniPawanKalyan', 'MyJANASENA_MyContribution']","[Photo(previewUrl='https://pbs.twimg.com/media/FbnICl1agAEjJKv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbnICl1agAEjJKv?format=jpg&name=large')]",myjanasena_mycontribution,9.0,"#HBDJanasenani 
#HBDJanaSenaniPawanKalyan
#MyJANASENA_MyContribution https://t.co/6nK6c1ncV1"
325,kmnaidu,2022-09-01 23:01:49+00:00,1.0,,3.0,0.0,1.565475042812924e+18,https://twitter.com/kmnaidu/status/1565475042812923905,,"['HBDJanaSenaniPawanKalyan', 'MyJANASENA_MyContribution']","[Photo(previewUrl='https://pbs.twimg.com/media/FbmvQRMaAAErMiL?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbmvQRMaAAErMiL?format=jpg&name=large')]",myjanasena_mycontribution,123.0,"#HBDJanaSenaniPawanKalyan #MyJANASENA_MyContribution pls contribute, Every rupee will help to change our future. https://t.co/ZRqHatIgT3"
326,Powerstarr007,2022-09-01 22:18:12+00:00,1.0,,1.0,1.0,1.5654640662941696e+18,https://twitter.com/Powerstarr007/status/1565464066294169600,,"['MyJANASENA_MyContribution', 'HBDJanasenani', 'HBDPowerStar', 'HappyBirthdayPSPK']","[Photo(previewUrl='https://pbs.twimg.com/media/FbmkXY7acAAkRz3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbmkXY7acAAkRz3?format=jpg&name=large')]",myjanasena_mycontribution,27.0,"Naa Annayya @PawanKalyan  ki Janmadina Subhakankshalu 💐💐💐🎊 #MyJANASENA_MyContribution  #HBDJanasenani #HBDPowerStar 
#HappyBirthdayPSPK https://t.co/ZOavdXYNXd"
327,alwaysRiyazu,2022-09-01 20:51:16+00:00,9.0,,3.0,0.0,1.5654421880537375e+18,https://twitter.com/alwaysRiyazu/status/1565442188053737473,,"['Janasenani', 'MyJANASENA_MyContribution']","[Photo(previewUrl='https://pbs.twimg.com/media/FbmRXugUEAIRCLm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbmRXugUEAIRCLm?format=jpg&name=large')]",myjanasena_mycontribution,88.0,"Happy Birthday #Janasenani @PawanKalyan 
#MyJANASENA_MyContribution https://t.co/oc0G3K7725"
328,NandaPowerKing,2022-09-01 20:41:37+00:00,4.0,,4.0,1.0,1.5654397571103252e+18,https://twitter.com/NandaPowerKing/status/1565439757110325248,,"['MyJANASENA_MyContribution', 'HBDJanaSenaniPawanKalyan']","[Photo(previewUrl='https://pbs.twimg.com/media/FbmPKF4agAAacEo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbmPKF4agAAacEo?format=jpg&name=large')]",myjanasena_mycontribution,323.0,"#MyJANASENA_MyContribution ❤️ ✊🏻
Donate for Janasena - Donate for a Better Society 

""నా సేన కోసం... నా వంతు"" - ప్రజలకు అండగా ఉండే జనసేన కోసం..

@PawanKalyan Happy Birthday anna🥰 @JSPTelangana @JanaSenaParty @TrendPSPK @PawanismNetwork
 #HBDJanaSenaniPawanKalyan https://t.co/nde2S66q50"
329,barbaarik,2022-09-01 20:32:27+00:00,104.0,,50.0,0.0,1.5654374529737073e+18,https://twitter.com/barbaarik/status/1565437452973707265,,"['MyJANASENA_MyContribution', 'HBDJanaSenaniPawanKalyan']",,myjanasena_mycontribution,4767.0,"Stay Healthy, Stay Happy, Stay Harmonious to your surroundings.. Our well Wishes as Always. Wishing you a very Happy Birthday and a Successful Journey Ahead. 3/3

#MyJANASENA_MyContribution
#HBDJanaSenaniPawanKalyan"
330,barbaarik,2022-09-01 20:32:26+00:00,1615.0,,771.0,47.0,1.5654374452184678e+18,https://twitter.com/barbaarik/status/1565437445218467840,,"['MyJANASENA_MyContribution', 'HBDJanaSenaniPawanKalyan']","[Photo(previewUrl='https://pbs.twimg.com/media/FbmNDhmWIAI3D5K?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbmNDhmWIAI3D5K?format=jpg&name=large')]",myjanasena_mycontribution,4767.0,"Kalyan Sir @PawanKalyan 
The way you have been dedicating your life for the well being of people, Your love for the nation, Your empathy for the helpless, Your Selfless attitude are always inspirational.
1/3

#MyJANASENA_MyContribution
#HBDJanaSenaniPawanKalyan https://t.co/wkPxLgp4Vd"
331,SureshNaikD,2022-09-01 20:31:40+00:00,5.0,,6.0,0.0,1.565437255006597e+18,https://twitter.com/SureshNaikD/status/1565437255006597120,,"['MyJANASENA_MyContribution', 'Janasena_For_New_Age_Politics', 'HappyBirthdayJanasenani']","[Photo(previewUrl='https://pbs.twimg.com/media/FbmM4eSUEAEAz-a?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbmM4eSUEAEAz-a?format=jpg&name=large')]",myjanasena_mycontribution,60.0,"Tiny donation for @JanaSenaParty
@PawanKalyan
#MyJANASENA_MyContribution
#Janasena_For_New_Age_Politics
#HappyBirthdayJanasenani https://t.co/kgzSlTTi0a"
332,swamy_rv7,2022-09-01 20:27:05+00:00,6.0,,2.0,0.0,1.5654360988051046e+18,https://twitter.com/swamy_rv7/status/1565436098805104640,,"['MyJANASENA_MyContribution', 'HBDJanaSenaniPawanKalyan']","[Photo(previewUrl='https://pbs.twimg.com/media/FbmL1bbaUAI-pWN?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbmL1bbaUAI-pWN?format=jpg&name=large')]",myjanasena_mycontribution,53.0,Wishing a very happy birthday to the person who inspired me. #MyJANASENA_MyContribution #HBDJanaSenaniPawanKalyan @PawanKalyan @JanaSenaParty https://t.co/CSMRAYXQrS
333,AniAnil4,2022-09-01 20:22:23+00:00,3.0,,2.0,0.0,1.5654349162211287e+18,https://twitter.com/AniAnil4/status/1565434916221128704,,['MyJANASENA_MyContribution'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1565434832255332352/pu/img/coa7TX7ndqdWWA50.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1565434832255332352/pu/vid/320x504/NtgjED9xOzM5Mggx.mp4?tag=12', bitrate=632000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1565434832255332352/pu/vid/720x1134/4q-zcbzy7oFPVZDM.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1565434832255332352/pu/vid/480x756/aAlk2uxK7C8bGc7K.mp4?tag=12', bitrate=950000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1565434832255332352/pu/pl/qw1L4zJO-u-HV72e.m3u8?tag=12&container=fmp4', bitrate=None)], duration=33.033, views=30)]",myjanasena_mycontribution,64.0,"మనకి ఆయనకి ఉన్నంత లేకపోయినా కష్టాల్లో ఉన్నా ఎటువంటి పరిస్థితిలో ఉన్నా,Taken Oath to contribute 1000/month for @JanaSenaParty Donations till my final breath. ఆత్మా జీవులం ఆరడుగుల నేల చాలు.. HBD PSPK ❤️❤️ @PawanKalyan @mnadendla @NagaBabuOffl  #MyJANASENA_MyContribution https://t.co/AZV0XaWaGz"
334,Venkat4JSP,2022-09-01 20:12:05+00:00,15.0,,8.0,0.0,1.5654323267664855e+18,https://twitter.com/Venkat4JSP/status/1565432326766485505,,['MyJANASENA_MyContribution'],"[Photo(previewUrl='https://pbs.twimg.com/media/FbmIZlAUYAA8fkX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbmIZlAUYAA8fkX?format=jpg&name=large')]",myjanasena_mycontribution,348.0,"""నా సేన కోసం.. నా వంతు బాధ్యత ఇది"" ప్రజలకు అండగా ఉండే జనసేన కోసం ✊❤️ జనసేనపార్టీ అధినేత శ్రీ @PawanKalyan గారి పుట్టినరోజు సందర్భంగా నా వంతు విరాళం ఇవ్వడం జరిగింది. 
#MyJANASENA_MyContribution https://t.co/2Dl6QZYMYx"
335,sree_n_r,2022-09-01 19:42:48+00:00,36.0,,22.0,0.0,1.565424955759919e+18,https://twitter.com/sree_n_r/status/1565424955759919104,,"['Pawanakalyan', 'HBDJanasenaniPawanKalyan', 'MyJANASENA_MyContribution']","[Photo(previewUrl='https://pbs.twimg.com/media/FbmBs1SacAEJ0rU?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbmBs1SacAEJ0rU?format=jpg&name=large')]",myjanasena_mycontribution,2087.0,"#Pawanakalyan, నువ్వు తలపెట్టిన రామకార్యం సాధించేవరకు   నీతోనే అన్నయ్య ❤️ 🙏

జన్మదిన శుభాకాంక్షలు జనసేనాని 💐

#HBDJanasenaniPawanKalyan
#MyJANASENA_MyContribution https://t.co/53DoZdJf7E"
336,NazeerInd9995,2022-09-01 19:37:01+00:00,0.0,,3.0,0.0,1.5654234996905165e+18,https://twitter.com/NazeerInd9995/status/1565423499690516480,,"['JamaSenani', 'నా_సేన_కోసం_నా_వంతు', 'MyJANASENA_MyContribution', 'HBDJanaSenaniPawanKalyan']","[Photo(previewUrl='https://pbs.twimg.com/media/FbmAYG_akAAcHIj?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbmAYG_akAAcHIj?format=jpg&name=large')]",myjanasena_mycontribution,111.0,"#JamaSenani @PawanKalyan ❤️
@JanaSenaParty
#నా_సేన_కోసం_నా_వంతు ✊
#MyJANASENA_MyContribution
#HBDJanaSenaniPawanKalyan ❣️ https://t.co/pVtQ3QLrSS"
337,TheRealSainik,2022-09-01 19:23:34+00:00,20.0,,11.0,1.0,1.5654201152101417e+18,https://twitter.com/TheRealSainik/status/1565420115210141697,,"['జనంకోసంజనసేన', 'MyJANASENA_MyContribution', 'JSPForBetterSociety']","[Photo(previewUrl='https://pbs.twimg.com/media/Fbl9S0jaMAAhq4z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fbl9S0jaMAAhq4z?format=jpg&name=large')]",myjanasena_mycontribution,98.0,"కష్టాల్లో ఉన్న ప్రజల కన్నీళ్లు తుడవడం నీకు తెలిసిన రాజకీయం. నీ ఆశయం తీరే వరకు నీతోనే పయనం. Win or Loss doesn't matter. Will be with you forever and ever @PawanKalyan @JanaSenaParty 
#జనంకోసంజనసేన 
#MyJANASENA_MyContribution 
#JSPForBetterSociety https://t.co/156cp5nag9"
338,PowerToofan,2022-09-01 19:21:27+00:00,2.0,,1.0,0.0,1.5654195836111626e+18,https://twitter.com/PowerToofan/status/1565419583611162625,,"['HBDJanaSenaniPawanKalyan', 'MyJANASENA_MyContribution']","[Photo(previewUrl='https://pbs.twimg.com/media/Fbl8znTUUAApwTN?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fbl8znTUUAApwTN?format=jpg&name=large')]",myjanasena_mycontribution,114.0,"Happy Birthday Kalyan Babu❤‍🔥

Small contribution to my @JanaSenaParty 😊

@PawanKalyan
#HBDJanaSenaniPawanKalyan
#MyJANASENA_MyContribution https://t.co/t1AvtXaqrE"
339,BNObulareddy,2022-09-01 19:15:15+00:00,3.0,,1.0,0.0,1.56541802468096e+18,https://twitter.com/BNObulareddy/status/1565418024680960000,,"['HBDJanasenani', 'HBDJanasenaniPawanKalyan', 'MyJanasena_MyContribution']","[Photo(previewUrl='https://pbs.twimg.com/media/Fbl7ZJXaMAErxEt?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fbl7ZJXaMAErxEt?format=jpg&name=large')]",myjanasena_mycontribution,1027.0,"@gaiety49 #HBDJanasenani 
#HBDJanasenaniPawanKalyan 
#MyJanasena_MyContribution https://t.co/UJ2kO8wO2H"
340,dmaheshJSP,2022-09-01 19:11:31+00:00,0.0,,0.0,0.0,1.5654170832313426e+18,https://twitter.com/dmaheshJSP/status/1565417083231342592,,['MyJANASENA_MyContribution'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fbl6ia_VEAA6-Kw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fbl6ia_VEAA6-Kw?format=jpg&name=large')]",myjanasena_mycontribution,160.0,#MyJANASENA_MyContribution https://t.co/RIyAdiGyGR
341,BNObulareddy,2022-09-01 19:04:27+00:00,4.0,,3.0,0.0,1.565415304091816e+18,https://twitter.com/BNObulareddy/status/1565415304091815936,,"['MyJANASENA_MyContribution', 'HBDJanasenaniPawanKalyan']","[Photo(previewUrl='https://pbs.twimg.com/media/Fbl46rMagAEW-GK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fbl46rMagAEW-GK?format=jpg&name=large')]",myjanasena_mycontribution,1027.0,"జనసేన.... 
మనసేన....
జనసేనాని....
2024 AP సీఎం...

#MyJANASENA_MyContribution 
#HBDJanasenaniPawanKalyan https://t.co/Cs0a4PpKw5"
342,PinisettiG,2022-09-01 18:57:41+00:00,1.0,,0.0,0.0,1.5654136006339543e+18,https://twitter.com/PinisettiG/status/1565413600633954304,,['MyJANASENA_MyContribution'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fbl3Xf_UYAEcJsi?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fbl3Xf_UYAEcJsi?format=jpg&name=large')]",myjanasena_mycontribution,89.0,"#MyJANASENA_MyContribution
@PawanKalyan https://t.co/7RGeMJWkXL"
343,manikatikireddy,2022-09-01 18:54:57+00:00,1.0,,0.0,0.0,1.5654129160019272e+18,https://twitter.com/manikatikireddy/status/1565412916001927168,,"['MyJANASENA_MyContribution', 'JanaSenaRythuBharosaYatra', 'HBDJanaSenaniPawanKalyan']","[Photo(previewUrl='https://pbs.twimg.com/media/Fbl2v9fVEAABvjS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fbl2v9fVEAABvjS?format=jpg&name=large')]",myjanasena_mycontribution,39.0,"""నా సేన కోసం... నా వంతు"" - ప్రజలకు అండగా ఉండే మన జనసేన కోసం, మన అధినేత శ్రీ @PawanKalyan గారి ఆశయాలు కోసం  ✊
JSPForNewAgePolitics 
#MyJANASENA_MyContribution
#JanaSenaRythuBharosaYatra
#HBDJanaSenaniPawanKalyan.... https://t.co/hwE13N6h5t"
344,Venkatsai_PSPK,2022-09-01 18:54:49+00:00,5.0,,0.0,0.0,1.5654128829549773e+18,https://twitter.com/Venkatsai_PSPK/status/1565412882954977280,,['MyJANASENA_MyContribution'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fbl2uGhakAAKPC4?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fbl2uGhakAAKPC4?format=jpg&name=large')]",myjanasena_mycontribution,861.0,"""నా సేన కోసం... నా వంతు"" - ప్రజలకు అండగా ఉండే జనసేన కోసం..

#MyJANASENA_MyContribution 
@JanaSenaParty @PawanKalyan https://t.co/8WbRxQ3qjd"
345,KalyanFollower_,2022-09-01 18:54:09+00:00,16.0,,6.0,0.0,1.565412712284586e+18,https://twitter.com/KalyanFollower_/status/1565412712284585984,,['MyJANASENA_MyContribution'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fbl2jwAX0AEMj6A?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fbl2jwAX0AEMj6A?format=jpg&name=large')]",myjanasena_mycontribution,1877.0,"Mana Party Kosam, Mana Bhavishyathu Kosam.. small amount ❤️

Happy Birthday Anna @PawanKalyan

#MyJANASENA_MyContribution https://t.co/xHRZaLJK7H"
346,Venkate79328051,2022-09-01 18:53:34+00:00,3.0,,0.0,0.0,1.565412566293414e+18,https://twitter.com/Venkate79328051/status/1565412566293413889,,"['MyJANASENA_MyContribution', 'HBDJanaSenaniPawanKalyan']","[Photo(previewUrl='https://pbs.twimg.com/media/Fbl2bQ_aIAAcUrz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fbl2bQ_aIAAcUrz?format=jpg&name=large')]",myjanasena_mycontribution,89.0,"""నా సేన కోసం... నా వంతు. ✊✊
Happy birthday anna @PawanKalyan ❤️ 
@JanaSenaParty ✊
#MyJANASENA_MyContribution 
#HBDJanaSenaniPawanKalyan https://t.co/yKFN3xS2hu"
347,JanasenaniFolws,2022-09-01 18:52:35+00:00,1.0,,0.0,0.0,1.5654123211234796e+18,https://twitter.com/JanasenaniFolws/status/1565412321123479552,,['MyJANASENA_MyContribution'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fbl2NDbVEAAIXVO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fbl2NDbVEAAIXVO?format=jpg&name=large')]",myjanasena_mycontribution,83.0,"Happy Birthday Annayya ❤️""నా జనసేన కోసం.నా వంతు""-ప్రజలకు అండగా ఉండే మన జనసేన కోసం,రాష్ట్ర రాజకీయాల మార్పు,భావితరాల భవిష్యత్తు కోసం పోరాడుతున్న జనసేన కోసం🙏small contribution😊అధినేత శ్రీ @PawanKalyan గారికి పుట్టినరోజు శుభాకాంక్షలు❣️😘 @JanaSenaParty
#MyJANASENA_MyContribution https://t.co/w0J8OAdNby"
